SIZX;JUARA SUL;JUARA;MT;BRASIL;AMERICA DO SUL
SJCW;JATAPU;URUCARÁ;AM;BRASIL;AMERICA DO SUL
SJDB;BONITO;BONITO;MS;BRASIL;AMERICA DO SUL
SJGU;AERÓDROMO ARAGUATINS;ARAGUATINS;TO;BRASIL;AMERICA DO SUL
SJHG;CONFRESA  ;CONFRESA;MT;BRASIL;AMERICA DO SUL
SJKB;COTRIGUACU;COTRIGUAÇU;MT;BRASIL;AMERICA DO SUL
SJLM;LEÃO DE OURO;PACAIMA;RR;BRASIL;AMERICA DO SUL
SJLU;MISSAO CATRIMANI;CARACARAÍ;RR;BRASIL;AMERICA DO SUL
SJNP;NOVO PROGRESSO;NOVO PROGRESSO;PA;BRASIL;AMERICA DO SUL
SJQK;BARRA DO VENTO  ;BOA VISTA;RR;BRASIL;AMERICA DO SUL
SJQP;ESTÂNCIA REBOG;COCALINHO;MT;BRASIL;AMERICA DO SUL
SJRG;RIO GRANDE;RIO GRANDE;RS;BRASIL;AMERICA DO SUL
SJTC;MOUSSA NAKHL TOBIAS;AREALVA;SP;BRASIL;AMERICA DO SUL
SJTS;TERRA SANTA;TERRA SANTA;PA;BRASIL;AMERICA DO SUL
SJUQ;FAZENDA VISTA ALEGRE;TRÊS LAGOAS;MS;BRASIL;AMERICA DO SUL
SJUR;TERRAVISTA;PORTO SEGURO;BA;BRASIL;AMERICA DO SUL
SJVO;ARAGARÇAS;ARAGARÇAS;GO;BRASIL;AMERICA DO SUL
SKBO;EL DORADO INTERNATIONAL AIRPORT;BOGOTA;;COLOMBIA;AMERICA DO SUL
SKBQ;ERNESTO CORTISSOZ INTERNATIONAL AIRPORT;BARRANQUILLA;;COLOMBIA;AMERICA DO SUL
SKCG;RAFAEL NUNEZ INTERNATIONAL AIRPORT;;;COLOMBIA;AMERICA DO SUL
SKCL;ALFONSO BONILLA ARAGÃ“N INTERNATIONAL AIRPORT;CALI;;COLOMBIA;AMERICA DO SUL
SKLT;ALFREDO VÃ?SQUEZ COBO INTERNATIONAL AIRPORT;LETICIA;;COLOMBIA;AMERICA DO SUL
SKMD;OLAYA HERRERA AIRPORT;MEDELLIN/OLAYA HERRERA;;COLOMBIA;AMERICA DO SUL
SKPE;MATECAÃ‘A INTERNATIONAL AIRPORT;PEREIRA;;COLOMBIA;AMERICA DO SUL
SKRG;JOSÃ‰ MARÃ?A CÃ“RDOVA INTERNATIONAL AIRPORT;RIO NEGRO/JOSE MARIA CORDOV;;COLOMBIA;AMERICA DO SUL
SLCB;JORGE WILSTERMANN INTERNATIONAL AIRPORT;COCHABAMBA;;BOLIVIA;AMERICA DO SUL
SLCP;CONCEPCIÃ“N AIRPORT;;;BOLIVIA;AMERICA DO SUL
SLLP;EL ALTO INTERNATIONAL AIRPORT;LA PAZ;;BOLIVIA;AMERICA DO SUL
SLPS;PUERTO SUÃ?REZ INTERNATIONAL AIRPORT;PUERTO SUAREZ;;BOLIVIA;AMERICA DO SUL
SLSA;SANTA ANA DEL YACUMA AIRPORT;;;BOLIVIA;AMERICA DO SUL
SLTR;TENIENTE JORGE HENRICH ARAUZ AIRPORT;;;BOLIVIA;AMERICA DO SUL
SLVR;VIRU VIRU INTERNATIONAL AIRPORT;VIRU VIRU;;BOLIVIA;AMERICA DO SUL
SMJP;JOHAN ADOLF PENGEL INTERNATIONAL AIRPORT (ZANDERIJ INTÂ´L);ZANDERY;;SURINAME;AMERICA DO SUL
SMPB;PARAMARIBO;PARAMARIBO;;SURINAME;AMERICA DO SUL
SNAB;ARARIPINA;ARARIPINA;PE;BRASIL;AMERICA DO SUL
SNAH;ADUSTINA;ADUSTINA;BA;BRASIL;AMERICA DO SUL
SNAP;JANAÚBA;JANAÚBA;MG;BRASIL;AMERICA DO SUL
SNAT;ARACATI;ARACATI;CE;BRASIL;AMERICA DO SUL
SNAV;AGROVALE;JUAZEIRO;BA;BRASIL;AMERICA DO SUL
SNBA;CHAFEI AMSEI;BARRETOS;SP;BRASIL;AMERICA DO SUL
SNBI;BACABAL;BACABAL;MA;BRASIL;AMERICA DO SUL
SNBR;BARREIRAS;BARREIRAS;BA;BRASIL;AMERICA DO SUL
SNBS;BALSAS;BALSAS;MA;BRASIL;AMERICA DO SUL
SNBU;BRUMADO;BRUMADO;BA;BRASIL;AMERICA DO SUL
SNBV;CAMPO DE BOI ;IPIXUNA DO PARÁ;PA;BRASIL;AMERICA DO SUL
SNBW;BAIÃO;BAIÃO;PA;BRASIL;AMERICA DO SUL
SNBX;BARRA;BARRA;BA;BRASIL;AMERICA DO SUL
SNCB;CAMPO DE BOI;IPIXUNA DO PARÁ;PA;BRASIL;AMERICA DO SUL
SNCI;CIBRASA;CAPANEMA;PA;BRASIL;AMERICA DO SUL
SNDB;RURÓPOLIS;RURÓPOLIS;PA;BRASIL;AMERICA DO SUL
SNDC;REDENÇÃO;REDENÇÃO;PA;BRASIL;AMERICA DO SUL
SNDH;ABA;BARREIRAS;BA;BRASIL;AMERICA DO SUL
SNDM;CHAPADA DIAMANTINA;LENÇÓIS;BA;BRASIL;AMERICA DO SUL
SNDR;DOMINGOS REGO;TIMON;MA;BRASIL;AMERICA DO SUL
SNDT;DIAMANTINA;DIAMANTINA;MG;BRASIL;AMERICA DO SUL
SNDV;BRIGADEIRO CABRAL;DIVINÓPOLIS;MG;BRASIL;AMERICA DO SUL
SNEB;PARAGOMINAS;PARAGOMINAS;PA;BRASIL;AMERICA DO SUL
SNFE;COMANDANTE PASCHOAL PATROCÍNIO FILHO;ALFENAS;MG;BRASIL;AMERICA DO SUL
SNFX;SÃO FÉLIX DO XINGU;SÃO FÉLIX DO XINGU;PA;BRASIL;AMERICA DO SUL
SNGI;GUANAMBI;GUANAMBI;BA;BRASIL;AMERICA DO SUL
SNGV;GOVERNADOR VALADARES;GOVERNADOR VALADARES;MG;BRASIL;AMERICA DO SUL
SNHS;SANTA MAGALHÃES;SERRA TALHADA;PE;BRASIL;AMERICA DO SUL
SNIC;IRECÊ;IRECÊ;BA;BRASIL;AMERICA DO SUL
SNIG;IGUATU;IGUATU;CE;BRASIL;AMERICA DO SUL
SNIU;IPIAÚ;IPIAÚ;BA;BRASIL;AMERICA DO SUL
SNJB;JACOBINA;JACOBINA;BA;BRASIL;AMERICA DO SUL
SNJD;JOÃO DURVAL CARNEIRO;FEIRA DE SANTANA;BA;BRASIL;AMERICA DO SUL
SNJK;JEQUIÉ;JEQUIÉ;BA;BRASIL;AMERICA DO SUL
SNJR;SÃO JOÃO DEL REI;SÃO JOÃO DEL REI;MG;BRASIL;AMERICA DO SUL
SNKE;SANTANA DO ARAGUAIA;SANTANA DO ARAGUAIA;PA;BRASIL;AMERICA DO SUL
SNKI;CACHOEIRO DE ITAPEMIRIM;CACHOEIRO DE ITAPEMIRIM;ES;BRASIL;AMERICA DO SUL
SNKK;CAICÓ;CAICÓ;RN;BRASIL;AMERICA DO SUL
SNLA;AGROPECUARIA UMUARAMA ;PARAUAPEBAS;PA;BRASIL;AMERICA DO SUL
SNMA;MONTE ALEGRE;MONTE ALEGRE;PA;BRASIL;AMERICA DO SUL
SNMD;MUNDICO COELHO;ITAITUBA;PA;BRASIL;AMERICA DO SUL
SNMH;AEROPORTO DE PIRENÓPOLIS;PIRENÓPOLIS;GO;BRASIL;AMERICA DO SUL
SNMJ;MARACÁS;MARACÁS;BA;BRASIL;AMERICA DO SUL
SNMK;MOCAMBINHO;JAÍBA;MG;BRASIL;AMERICA DO SUL
SNML;MANDUCA LEAO;RIO LARGO;AL;BRASIL;AMERICA DO SUL
SNMU;MUCURI;MUCURI;BA;BRASIL;AMERICA DO SUL
SNMX;SÃO MATEUS;SÃO MATEUS;ES;BRASIL;AMERICA DO SUL
SNMZ;PORTO DE MOZ;PORTO DE MOZ;PA;BRASIL;AMERICA DO SUL
SNNC;RIO CAPIM;IPIXUNA DO PARÁ;PA;BRASIL;AMERICA DO SUL
SNNG;PROGRESSO;NOVO PROGRESSO;PA;BRASIL;AMERICA DO SUL
SNOB;VIRGÍLIO TÁVORA;SOBRAL;CE;BRASIL;AMERICA DO SUL
SNOX;ORIXIMINÁ;ORIXIMINÁ;PA;BRASIL;AMERICA DO SUL
SNPC;PICOS;PICOS;PI;BRASIL;AMERICA DO SUL
SNPD;PATOS DE MINAS;PATOS DE MINAS;MG;BRASIL;AMERICA DO SUL
SNPG;PORTO GRANDE;PORTO GRANDE;AP;BRASIL;AMERICA DO SUL
SNPJ;PATROCÍNIO;PATROCÍNIO;MG;BRASIL;AMERICA DO SUL
SNPP;MORRO DE SÃO PAULO;MORRO DE SÃO PAULO;BA;BRASIL;AMERICA DO SUL
SNPV;PORTO DE VILA DO CONDE;BARCARENA;PA;BRASIL;AMERICA DO SUL
SNPY;SÃO SEBASTIÃO DO PARAÍSO;SÃO SEBASTIÃO DO PARAÍSO;MG;BRASIL;AMERICA DO SUL
SNQD;SOUSA;SOUSA;PB;BRASIL;AMERICA DO SUL
SNQG;CANGAPARA;FLORIANO;PI;BRASIL;AMERICA DO SUL
SNQW;CURURU;JACAREACANGA;PA;BRASIL;AMERICA DO SUL
SNQY;CARIRI;JUAZEIRO DO NORTE;CE;BRASIL;AMERICA DO SUL
SNRB;ROSA BRANCA;ITAITUBA;PA;BRASIL;AMERICA DO SUL
SNRU;OSCAR LARANJEIRAS;CARUARU;PE;BRASIL;AMERICA DO SUL
SNSH;SAO JOSE  ;SANTARÉM;PA;BRASIL;AMERICA DO SUL
SNSM;SALINÓPOLIS;SALINÓPOLIS;PA;BRASIL;AMERICA DO SUL
SNSW;SOURE;SOURE;PA;BRASIL;AMERICA DO SUL
SNTF;TEIXEIRA DE FREITAS;TEIXEIRA DE FREITAS;BA;BRASIL;AMERICA DO SUL
SNTI;ÓBIDOS;ÓBIDOS;PA;BRASIL;AMERICA DO SUL
SNTO;JUSCELINO KUBITSCHECK;TEÓFILO OTONI;MG;BRASIL;AMERICA DO SUL
SNTP;AGROPALMA ;TAILÂNDIA;PA;BRASIL;AMERICA DO SUL
SNTS;PEREGRINO FILHO;PATOS;PB;BRASIL;AMERICA DO SUL
SNUB;UBÁ;UBÁ;MG;BRASIL;AMERICA DO SUL
SNUC;AÇU;AÇU;RN;BRASIL;AMERICA DO SUL
SNUI;ARAÇUAÍ;ARAÇUAÍ;MG;BRASIL;AMERICA DO SUL
SNUO;ULIANÓPOLIS  ;ULIANÓPOLIS  ;PA;BRASIL;AMERICA DO SUL
SNVB;VALENÇA;VALENÇA;BA;BRASIL;AMERICA DO SUL
SNVR;AEROCLUBE DA BAHIA;VERA CRUZ;BA;BRASIL;AMERICA DO SUL
SNVS;BREVES;BREVES;PA;BRASIL;AMERICA DO SUL
SNVV;VALENTE;VALENTE;BA;BRASIL;AMERICA DO SUL
SNWR;WILMA REBELO;SENADOR JOSÉ PORFÍRIO;PA;BRASIL;AMERICA DO SUL
SNXL;PRIMAVERA;QUERÊNCIA;MT;BRASIL;AMERICA DO SUL
SNXW;CHAVES;CHAVES;PA;BRASIL;AMERICA DO SUL
SNYA;ALMEIRIM;ALMEIRIM;PA;BRASIL;AMERICA DO SUL
SNYB;TITO TEIXEIRA;ITUIUTABA;MG;BRASIL;AMERICA DO SUL
SNYV;FAZENDA SOCOCO  ;MOJU;PA;BRASIL;AMERICA DO SUL
SNZA;POUSO ALEGRE;POUSO ALEGRE;MG;BRASIL;AMERICA DO SUL
SOCA;CAYENNE-ROCHAMBEAU AIRPORT;CAIENA;;GUIANA FRANCESA;AMERICA DO SUL
SPCL;CAPITÃ?N ROLDEN AIRPORT (OR CAPITÃ?N FAP DAVID ABENZUR RENGIFO AIRPORT);PUCALLPA;;PERU;AMERICA DO SUL
SPIM;JORGE CHÃ?VEZ INTERNATIONAL AIRPORT;LIMA;;PERU;AMERICA DO SUL
SPJC;JORGE CHÃ?VEZ INTERNATIONAL AIRPORT;LIMA;;PERU;AMERICA DO SUL
SPLP;LAS PALMAS AIR BASE (MILITARY);LAS PALMAS;;PERU;AMERICA DO SUL
SPQT;CORONEL FAP FRANCISCO SECADA VIGNETTA AIRPORT;IQUITOS;;PERU;AMERICA DO SUL
SPQU;RODRÃ?GUEZ BALLÃ“N INTERNATIONAL AIRPORT;AREQUIPA/RODRIGUEZ BALLON;;PERU;AMERICA DO SUL
SPRU;CAPITÃ?N FAP CARLOS MARTÃ?NEZ DE PINILLOS AIRPORT;;;PERU;AMERICA DO SUL
SPSO;CAPITÃ?N FAP RENÃ?N ELÃ?AS OLIVERA AIRPORT;PISCO;;PERU;AMERICA DO SUL
SPSP;SAN PABLO AIRPORT;;;PERU;AMERICA DO SUL
SPTN;CORONEL FAP CARLOS CIRIANI SANTA ROSA AIRPORT;TACNA;;PERU;AMERICA DO SUL
SPTU;PADRE JOSE DE ALDAMIZ INTERNATIONAL AIRPORT;;;PERU;AMERICA DO SUL
SPZO;SUBTENIENTE FAP ALEJANDRO VELASCO ASTETE INTERNATIONAL AIRPORT;CUZCO;;PERU;AMERICA DO SUL
SSAC;FAZENDA NOVA JERUSALÉM;SORRISO;MT;BRASIL;AMERICA DO SUL
SSBB;ESTRELA DALVA;BODOQUENA;MS;BRASIL;AMERICA DO SUL
SSBG;AEROCLUBE ;BENTO GONÇALVES;RS;BRASIL;AMERICA DO SUL
SSBN;BELÉM NOVO;PORTO ALEGRE;RS;BRASIL;AMERICA DO SUL
SSCC;CACADOR;CAÇADOR;SC;BRASIL;AMERICA DO SUL
SSCK;OLAVO CECCO RIGON;CONCÓRDIA;SC;BRASIL;AMERICA DO SUL
SSCN;CANELA;CANELA;RS;BRASIL;AMERICA DO SUL
SSDO;MUNICIPAL FRANCISCO DE MATOS PEREIRA;DOURADOS;MS;BRASIL;AMERICA DO SUL
SSER;ERECHIM;ERECHIM;RS;BRASIL;AMERICA DO SUL
SSFB;AEROPORTO PAULO ABDALA;FRANCISCO BELTRÃO;PR;BRASIL;AMERICA DO SUL
SSHZ;WALTER BÜNDCHEN;HORIZONTINA;RS;BRASIL;AMERICA DO SUL
SSIJ;IJUÍ;IJUÍ;RS;BRASIL;AMERICA DO SUL
SSJA;SANTA TEREZINHA;JOAÇABA;SC;BRASIL;AMERICA DO SUL
SSKM;GERALDO GUIAS DE AQUINO;CAMPO MOURÃO;PR;BRASIL;AMERICA DO SUL
SSKW;CACOAL;CACOAL;RO;BRASIL;AMERICA DO SUL
SSLS;SALTO SANTIAGO;LARANJEIRAS DO SUL;PR;BRASIL;AMERICA DO SUL
SSLT;GAUDÊNCIO MACHADO RAMOS;ALEGRETE;RS;BRASIL;AMERICA DO SUL
SSNC;FAZENDA CORRENTÃO;APORÉ;GO;BRASIL;AMERICA DO SUL
SSND;SANTA MARIA;SÃO FÉLIX DO ARAGUAIA;MT;BRASIL;AMERICA DO SUL
SSNH;NOVO HAMBURGO;NOVO HAMBURGO;RS;BRASIL;AMERICA DO SUL
SSNM;GUARANTÃ;GUARANTÃ DO NORTE;MT;BRASIL;AMERICA DO SUL
SSOE;HÉLIO WASUM;SÃO MIGUEL DO OESTE;SC;BRASIL;AMERICA DO SUL
SSPB;JUVENAL LOUREIRO CARDOSO;PATO BRANCO;PR;BRASIL;AMERICA DO SUL
SSPG;SANTOS DUMONT;PARANAGUÁ;PR;BRASIL;AMERICA DO SUL
SSPK;PORECATU;PORECATU;PR;BRASIL;AMERICA DO SUL
SSSC;SANTA CRUZ DO SUL;SANTA CRUZ DO SUL;RS;BRASIL;AMERICA DO SUL
SSTD;TOLEDO;TOLEDO;PR;BRASIL;AMERICA DO SUL
SSTL;AEROPORTO REGIONAL PLÍNIO ALARCON;TRÊS LAGOAS;MS;BRASIL;AMERICA DO SUL
SSUM;ORLANDO DE CARVALHO;UMUARAMA;PR;BRASIL;AMERICA DO SUL
SSUW;GUARAPUAVA;GUARAPUAVA;PR;BRASIL;AMERICA DO SUL
SSVI;ÂNGELO PONZONI;VIDEIRA;SC;BRASIL;AMERICA DO SUL
SSZR;SANTA ROSA;SANTA ROSA;RS;BRASIL;AMERICA DO SUL
SULS;C/C CARLOS A. CURBELO DE LAGUNA DEL SAUCE INTERNATIONAL AIRPORT;MALDONADO-URUGUAI;;URUGUAI;AMERICA DO SUL
SUME;RICARDO DETOMASI AIRPORT;;;URUGUAI;AMERICA DO SUL
SUMU;CARRASCO GRAL. CESÃ?REO L. BERISSO INTERNATIONAL AIRPORT;MONTEVIDEU;;URUGUAI;AMERICA DO SUL
SUPE;EL JAGÃœEL AIRPORT;PUNTA DEL ESTE;;URUGUAI;AMERICA DO SUL
SURV;PTE. GRAL. Ã“SCAR D. GESTIDO INTERNATIONAL AIRPORT;INTL RIVERA;;URUGUAI;AMERICA DO SUL
SUSO;NUEVA HESPÃ‰RIDES INTERNATIONAL AIRPORT;SALTO;;URUGUAI;AMERICA DO SUL
SVBC;GENERAL JOSE ANTONIO ANZOÃ?TEGUI INTERNATIONAL AIRPORT;BARCELONA;;VENEZUELA;AMERICA DO SUL
SVBI;BARINAS AIRPORT;;;VENEZUELA;AMERICA DO SUL
SVCP;GENERAL JOSÃ‰ FRANCISCO BERMÃšDEZ AIRPORT;CARUPANO;;VENEZUELA;AMERICA DO SUL
SVJC;JOSEFA CAMEJO INTERNATIONAL AIRPORT;PARAGUANA;;VENEZUELA;AMERICA DO SUL
SVMC;LA CHINITA INTERNATIONAL AIRPORT;MARACAIBO/LA CHINITA INTL.;;VENEZUELA;AMERICA DO SUL
SVMG;DEL CARIBE INTERNATIONAL AIRPORT (GEN. SANTIAGO MARINO AIRPORT);MARGARITA;;VENEZUELA;AMERICA DO SUL
SVMI;SIMON BOLIVAR INTERNATIONAL AIRPORT (MAIQUETIA INTERNATIONAL AIRPORT);CARACAS/INTL;;VENEZUELA;AMERICA DO SUL
SVMT;MATURÃ?N AIRPORT;"MATURN;MONAGAS";;VENEZUELA;AMERICA DO SUL
SVPR;MANUEL CARLOS PIAR GUAYANA AIRPORT;GUAYANA;;VENEZUELA;AMERICA DO SUL
SVVA;ARTURO MICHELENA INTERNATIONAL AIRPORT;VALENCIA/INTL;;VENEZUELA;AMERICA DO SUL
SVVG;JUAN PABLO PEREZ ALFONSO AIRPORT;;;VENEZUELA;AMERICA DO SUL
SWAE;UAICAS;ALTO ALEGRE;RR;BRASIL;AMERICA DO SUL
SWBC;BARCELOS;BARCELOS;AM;BRASIL;AMERICA DO SUL
SWBI;BARREIRINHA;BARREIRINHA;AM;BRASIL;AMERICA DO SUL
SWBR;BORBA;BORBA;AM;BRASIL;AMERICA DO SUL
SWBU;FAZENDA FARTURA BAIXAO NOVO;PEIXOTO DE AZEVEDO;MT;BRASIL;AMERICA DO SUL
SWBV;AUARIS;AMAJARI;RR;BRASIL;AMERICA DO SUL
SWBZ;JPO SORRISO;SORRISO;MT;BRASIL;AMERICA DO SUL
SWCA;CARAUARI;CARAUARI;AM;BRASIL;AMERICA DO SUL
SWCB;CAMPOS BELOS;CAMPOS BELOS;GO;BRASIL;AMERICA DO SUL
SWCI;COLNIZA;ARIPUANÃ;MT;BRASIL;AMERICA DO SUL
SWCP;CAMPO NOVO DOS PARECIS;CAMPO NOVO DO PARECIS;MT;BRASIL;AMERICA DO SUL
SWCQ;COSTA MARQUES;COSTA MARQUES;RO;BRASIL;AMERICA DO SUL
SWDB;AERÓDROMO FAZENDA ELDORADO;BARRA DO GARÇAS;MT;BRASIL;AMERICA DO SUL
SWDE;FAZENDA PIRATININGA;SÃO MIGUEL DO ARAGUAIA;GO;BRASIL;AMERICA DO SUL
SWDM;DIAMANTINO;DIAMANTINO;MT;BRASIL;AMERICA DO SUL
SWEE;ESTIRÃO DO EQUADOR;ATALAIA DO NORTE;AM;BRASIL;AMERICA DO SUL
SWEI;EIRUNEPÉ;EIRUNEPÉ;AM;BRASIL;AMERICA DO SUL
SWEK;CANARANA;CANARANA;MT;BRASIL;AMERICA DO SUL
SWEU;CARACARAI ;CARACARAÍ;RR;BRASIL;AMERICA DO SUL
SWFJ;FEIJÓ;FEIJÓ;AC;BRASIL;AMERICA DO SUL
SWFN;FLORES;MANAUS;AM;BRASIL;AMERICA DO SUL
SWFX;SÃO FÉLIX DO ARAGUAIA;SÃO FÉLIX DO ARAGUAIA;MT;BRASIL;AMERICA DO SUL
SWGI;GURUPI;GURUPI;TO;BRASIL;AMERICA DO SUL
SWGN;ARAGUAÍNA;ARAGUAÍNA;TO;BRASIL;AMERICA DO SUL
SWGP;PALMEIRAS DE GOIÁS;PALMEIRAS DE GOIÁS;GO;BRASIL;AMERICA DO SUL
SWHG;AEROPORTO DE SANTA HELENA DO GOIÁS;SANTA HELENA DO GOIÁS;GO;BRASIL;AMERICA DO SUL
SWHP;FAZENDA OLHO DAGUA;ÁGUA BOA;MT;BRASIL;AMERICA DO SUL
SWHT;FRANCISCO CORREA DA CRUZ;HUMAITÁ;AM;BRASIL;AMERICA DO SUL
SWII;IPIRANGA;SANTO ANTÔNIO DO IÇÁ;AM;BRASIL;AMERICA DO SUL
SWIQ;MINAÇU;MINAÇU;GO;BRASIL;AMERICA DO SUL
SWJH;JUARA;JUARA;MT;BRASIL;AMERICA DO SUL
SWJI;JI-PARANÁ;JI-PARANÁ;RO;BRASIL;AMERICA DO SUL
SWJN;JUÍNA;JUÍNA;MT;BRASIL;AMERICA DO SUL
SWJP;BITTENCOURT;JAPURÁ;AM;BRASIL;AMERICA DO SUL
SWJQ;FAZENDA COLIBRI;SELVÍRIA;MS;BRASIL;AMERICA DO SUL
SWJU;JURUENA;JURUENA;MT;BRASIL;AMERICA DO SUL
SWJW;JATAÍ;JATAÍ;GO;BRASIL;AMERICA DO SUL
SWKC;CÁCERES;CÁCERES;MT;BRASIL;AMERICA DO SUL
SWKK;CACOAL;CACOAL;RO;BRASIL;AMERICA DO SUL
SWKN;CALDAS NOVAS;CALDAS NOVAS;GO;BRASIL;AMERICA DO SUL
SWKO;COARI;COARI;AM;BRASIL;AMERICA DO SUL
SWLB;LÁBREA;LÁBREA;AM;BRASIL;AMERICA DO SUL
SWLC;GENERAL LEITE DE CASTRO;RIO VERDE;GO;BRASIL;AMERICA DO SUL
SWLV;ESTANCIA SANTO ANTONIO;SANTO ANTÔNIO DO LEVERGER;MT;BRASIL;AMERICA DO SUL
SWMP;MATUPA;GUARANTÃ DO NORTE;MT;BRASIL;AMERICA DO SUL
SWMW;MAUÉS;MAUÉS;AM;BRASIL;AMERICA DO SUL
SWNA;NOVO ARIPUANÃ;NOVO ARIPUANÃ;AM;BRASIL;AMERICA DO SUL
SWNH;ARUANÃ;ARUANÃ;GO;BRASIL;AMERICA DO SUL
SWNK;NOVO CAMPO;BOCA DO ACRE;AM;BRASIL;AMERICA DO SUL
SWNO;NOVA OLINDA DO NORTE;NOVA OLINDA DO NORTE;AM;BRASIL;AMERICA DO SUL
SWNQ;NIQUELÂNDIA;NIQUELÂNDIA;GO;BRASIL;AMERICA DO SUL
SWNS;ANÁPOLIS;ANÁPOLIS;GO;BRASIL;AMERICA DO SUL
SWOB;FONTE BOA;FONTE BOA;AM;BRASIL;AMERICA DO SUL
SWOW;MOURA;BARCELOS;AM;BRASIL;AMERICA DO SUL
SWPC;PARI-CACHOEIRA;SÃO GABRIEL DA CACHOEIRA;AM;BRASIL;AMERICA DO SUL
SWPD;POUSO DAAGUIA  ;BONFIM;RR;BRASIL;AMERICA DO SUL
SWPF;PITINGA;PRESIDENTE FIGUEIREDO;AM;BRASIL;AMERICA DO SUL
SWPI;JÚLIO BÉLEM;PARINTINS;AM;BRASIL;AMERICA DO SUL
SWPJ;PALMAS;PALMAS;TO;BRASIL;AMERICA DO SUL
SWPQ;PIRAGUASSU;PORTO ALEGRE DO NORTE;MT;BRASIL;AMERICA DO SUL
SWQR;ESTÂNCIA MONTENEGRO;BOA VISTA;RR;BRASIL;AMERICA DO SUL
SWRD;RONDONÓPOLIS;RONDONÓPOLIS;MT;BRASIL;AMERICA DO SUL
SWRP;ARIPUANA  ;ARIPUANÃ;MT;BRASIL;AMERICA DO SUL
SWSI;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;MT;BRASIL;AMERICA DO SUL
SWSQ;SÃO JOAQUIM;SÃO GABRIEL DA CACHOEIRA;AM;BRASIL;AMERICA DO SUL
SWTP;TAPURUQUARA;SANTA ISABEL DO RIO NEGRO;AM;BRASIL;AMERICA DO SUL
SWTS;TANGARÁ DA SERRA;TANGARÁ DA SERRA;MT;BRASIL;AMERICA DO SUL
SWTU;FAZENDA TUCUNARE;CAMPO NOVO DO PARECIS;MT;BRASIL;AMERICA DO SUL
SWUA;SÃO MIGUEL DO ARAGUAIA;SÃO MIGUEL DO ARAGUAIA;GO;BRASIL;AMERICA DO SUL
SWUQ;SURUCUCU OU SURUCURU;ALTO ALEGRE;RR;BRASIL;AMERICA DO SUL
SWUY;URUCU;COARI;AM;BRASIL;AMERICA DO SUL
SWVC;VILA RICA;VILA RICA;MT;BRASIL;AMERICA DO SUL
SWVR;ESTANCIA ROSALIA;SINOP;MT;BRASIL;AMERICA DO SUL
SWWA;PORANGATU; PORANGATU;GO;BRASIL;AMERICA DO SUL
SWWD;BARCELOS  ;BARCELOS;AM;BRASIL;AMERICA DO SUL
SWWU;URUAÇU;URUAÇU;GO;BRASIL;AMERICA DO SUL
SWXM;REGIONAL ORLANDO VILLAS BOAS;MATUPÁ;MT;BRASIL;AMERICA DO SUL
SWXV;XAVANTINA;NOVA XAVANTINA;MT;BRASIL;AMERICA DO SUL
SWYK;FAZENDA ILHA CAMARGO;POCONÉ;MT;BRASIL;AMERICA DO SUL
SWYN;PRAINHA;APUÍ;AM;BRASIL;AMERICA DO SUL
SWYY;AEROPORTO FAZENDA NOVA VIENA;NOVA XAVANTINA;MT;BRASIL;AMERICA DO SUL
SWZM;USINA SÃO SIMÃO;USINA SÃO SIMÃO;GO;BRASIL;AMERICA DO SUL
SYCJ;CHEDDI JAGAN INTERNATIONAL AIRPORT;CHEDDI JAGAN INTL;;GUIANA;AMERICA DO SUL
TAPA;VC BIRD INTERNATIONAL AIRPORT;V.C. BIRD;;ANTI?GUA E BARBUDA;AMERICA CENTRAL
TBPB;GRANTLEY ADAMS INTERNATIONAL AIRPORT;BRIDGETOWN/GRANTLEY ADAMS;;BARBADOS;AMERICA CENTRAL
TFFF;FORT-DE-FRANCE - LE LAMENTIN AIRPORT;FORT-DE-FRANCE LAMENTIN;;MARTINICA;AMERICA DO NORTE
TFFR;POINTE-Ã€-PITRE - LE RAIZET AIRPORT;POINTE-A-PITRE LE RAIZET;;GUADALUPE;AMERICA DO NORTE
TJBQ;RAFAEL HERNÃ?NDEZ AIRPORT;AGUADILLA;;PORTO RICO;AMERICA CENTRAL
TJSJ;LUIS MUÃ‘OZ MARÃ?N INTERNATIONAL AIRPORT;SAN JUAN;;PORTO RICO;AMERICA CENTRAL
TNCA;QUEEN BEATRIX INTERNATIONAL AIRPORT;ARUBA;;ARUBA;AMERICA DO SUL
TNCC;HATO INTERNATIONAL AIRPORT;CURACAO;;CURACAO;AMERICA DO NORTE
TNCM;PRINCESS JULIANA INTERNATIONAL AIRPORT;PHILIPSBURG/PRINSES JULIANA;;ILHA DE SAO MARTINHO;AMERICA CENTRAL
TTCP;ARTHUR NAPOLEON RAYMOND ROBINSON INTERNATIONAL AIRPORT;SCARBOROUGH;;TRINIDAD E TOBAGO;AMERICA CENTRAL
TTPP;PIARCO INTERNATIONAL AIRPORT;PORT OF SPAIN;;TRINIDAD E TOBAGO;AMERICA CENTRAL
UKBB;BORYSPIL INTERNATIONAL AIRPORT;KIEV BORISPOL;;UCRANIA;EUROPA
UUEE;SHEREMETYEVO INTERNATIONAL AIRPORT;MOSCOU;;RUSSIA;EUROPA
UUWW;VNUKOVO AIRPORT;MOSCOW VNUKOVO;;RUSSIA;EUROPA
